File_ID,Texto_Espanhol,Traducao_PTBR
dlg_dialoghi_es.json data[118][150][0],V-vale...,Tá bem...
dlg_dialoghi_es.json data[118][158][0],No es tan [font=Bold]sencillo[/font].,Não é tão simples assim.
dlg_dialoghi_es.json data[118][175][0],Quería hacer algo que me hiciera sentir [font=Bold]realmente viva[/font].,Eu queria fazer algo que me fizesse sentir verdadeiramente viva.
dlg_dialoghi_es.json data[118][185][0],"Nos permitirá [font=Bold]unir las líneas temporales[/font], desenredándolas para permitir que vuelvan a fluir con normalidad. De una vez por todas.","Isso nos permitirá unir as linhas temporais, desembaraçando-as para que possam fluir normalmente novamente. De uma vez por todas."
dlg_dialoghi_es.json data[118][190][0],"Uno en el que todo ocurrió correctamente, en el que compartimos otra vez la misma realidad.","Uma em que tudo acontecesse corretamente, em que compartilhássemos a mesma realidade novamente."
dlg_dialoghi_es.json data[118][195][0],"¿El arzo...? ¡[font=Bold]Lila, no le escuches[/font]!","O laço...? Lila, não dê ouvidos a ele!"
dlg_dialoghi_es.json data[119][1][0],[font=Bold]¿COMO EL NUESTRO?[/font] ¿CON ESTRELLAS Y PLANETAS Y DEMÁS?,"[font=Bold]PARECIDO COM O NOSSO?[/font] COM ESTRELAS, PLANETAS E TUDO MAIS?"
dlg_dialoghi_es.json data[119][5][0],Y todas las estrellas Crearon y crearon.,E todas as estrelas criadas e criadas.
dlg_dialoghi_es.json data[119][8][0],"Y a él, que a través del caos había dormido sin cesar, La cacofonía humana lo obligó a despertar.","E ele, que dormira incessantemente em meio ao caos, foi forçado a despertar pela cacofonia humana."
dlg_dialoghi_es.json data[119][10][0],El muchacho seguro y resuelto se mostró Y conocer a los dioses al monstruo pidió.,"O menino, confiante e resoluto, apareceu e pediu ao monstro para se encontrar com os deuses."
dlg_dialoghi_es.json data[119][11][0],"Corta la nariz y separa los hombros con crudeza Finalmente, extrae el cuello y también la cabeza.","Corte o nariz e separe grosseiramente os ombros. Por fim, remova o pescoço e a cabeça."
dlg_dialoghi_es.json data[119][12][0],Hay quienes creen que vino aquí a morir Y unos pocos piensan que quería resurgir.,"Alguns acreditam que ele veio aqui para morrer, e alguns pensam que ele queria ressuscitar."
dlg_dialoghi_es.json data[119][13][0],¿Qué quieren esos dos ahora?,O que esses dois querem agora?
dlg_dialoghi_es.json data[119][41][0],Más vale que me vaya a casa; no parece que vaya a escampar.,É melhor eu ir para casa; parece que a situação não vai melhorar.
dlg_dialoghi_es.json data[119][118][0],"Sí, pero solo en las [font=Bold]capas más externas[/font] de la [font=Bold]atmósfera[/font].","Sim, mas apenas nas camadas mais externas da atmosfera."
dlg_dialoghi_es.json data[119][139][0],No es solo eso.,Não é só isso.
dlg_dialoghi_es.json data[119][140][0],No sé explicarlo.,Não sei como explicar.
dlg_dialoghi_es.json data[119][150][0],Mi joven saqueadora.,Meu jovem saqueador.
dlg_dialoghi_es.json data[119][158][0],Seguro que no.,Definitivamente não.
dlg_dialoghi_es.json data[119][174][0],¿A qué te refieres? ¿Qué necesitabas?,O que você quer dizer? Do que você precisava?
dlg_dialoghi_es.json data[119][175][0],¿Y creías que participar en esta guerra te haría sentir viva?,E você pensou que participar dessa guerra faria você se sentir vivo?
dlg_dialoghi_es.json data[119][185][0],Mi casa...,Minha casa...
dlg_dialoghi_es.json data[119][190][0],El del [font=Bold]accidente[/font]...,Aquele do acidente...
dlg_dialoghi_es.json data[119][195][0],¡Solo quiere atraparnos y [font=Bold]robarnos nuestros poderes[/font] para sus propios fines!,Ele só quer nos prender e roubar nossos poderes para seus próprios fins!
dlg_dialoghi_es.json data[120][1][0],"Sí, claro. Pero en realidad lo decía por el [font=Bold]tiempo[/font].","Sim, claro. Mas na verdade eu estava me referindo ao clima."
dlg_dialoghi_es.json data[120][5][0],Y así fue como las compañeras de los soles Crearon mundos de todos los colores.,E foi assim que os companheiros dos sóis criaram mundos de todas as cores.
dlg_dialoghi_es.json data[120][8][0],"A llorar empezó, condenando furioso El terrible sonido que acabó con su reposo.","Ele começou a chorar, condenando furiosamente o som terrível que pôs fim ao seu descanso."
dlg_dialoghi_es.json data[120][10][0],"La bestia asintió con un gesto, sin mover su labio, Aunque acabó pidiendo algo a cambio.","A fera acenou com a cabeça, sem mover os lábios, embora tenha acabado por pedir algo em troca."
dlg_dialoghi_es.json data[120][12][0],Así nacen historias dignas de ser narradas Protagonizadas por personas reverenciadas.,"É assim que nascem histórias que valem a pena contar, estreladas por pessoas reverenciadas."
dlg_dialoghi_es.json data[120][41][0],"Si no vuelvo ahora, no tendré una [font=Bold]casa[/font] a la que volver.","Se eu não voltar agora, não terei um lar para onde voltar."
dlg_dialoghi_es.json data[120][118][0],"Puedes verlas si estás en [font=Bold]órbita[/font], desde una [font=Bold]ventanilla[/font] de una nave espacial.","É possível vê-los se você estiver em órbita, da janela de uma nave espacial."
dlg_dialoghi_es.json data[120][140][0],Hacía [font=Bold]unos cuantos días[/font] que no me sentía así. No me había dado cuenta hasta ahora.,Já fazia alguns dias que eu não me sentia assim. Só agora me dei conta disso.
dlg_dialoghi_es.json data[120][150][0],Me estoy poniendo el traje.  Puedes [font=Bold]arrancar el motor[/font].,Estou vestindo meu terno. Pode ligar o motor.
dlg_dialoghi_es.json data[120][175][0],"¡Es peligroso, Lila! ¡Podrías haber muerto!","É perigoso, Lila! Você poderia ter morrido!"
dlg_dialoghi_es.json data[120][185][0],"Bueno, ¿por qué no?","Bem, por que não?"
dlg_dialoghi_es.json data[120][190][0],Exacto.,Exato.
dlg_dialoghi_es.json data[120][195][0],Pero...,Mas...
dlg_dialoghi_es.json data[121][1][0],"VERÁS, EL [font=Bold]COMIENZO[/font] ES TAMBIÉN EL PUNTO EN EL QUE TERMINA[/font]... PARA LUEGO EMPEZAR OTRA VEZ. EN TEORÍA COSMOLÓGICA, SE CONOCE COMO EL [font=Bold]GRAN REBOTE[/font].","Veja bem, o começo é também o ponto onde tudo termina... apenas para recomeçar. Na teoria cosmológica, isso é conhecido como o Grande Rebote."
dlg_dialoghi_es.json data[121][5][0],Que giraban y giraban sin parar de bailar Mientras el universo se empezaba a llenar.,"Eles giravam e giravam, dançando sem parar, enquanto o universo começava a se encher."
dlg_dialoghi_es.json data[121][8][0],"Las estrellas, agraviadas por el temblor descomunal, Corrieron a aliviarlo como un vendaval.","As estrelas, afligidas pelo tremor colossal, correram para aliviá-lo como um turbilhão."
dlg_dialoghi_es.json data[121][10][0],"El hombre es un ser material, de carne y hueso, Pero los dioses, en cambio, carecen de peso.","O homem é um ser material, de carne e osso, mas os deuses, por outro lado, não têm peso."
dlg_dialoghi_es.json data[121][12][0],Historias que inspiran el futuro de la humanidad Un futuro para vivir siempre en libertad.,Histórias que inspiram o futuro da humanidade. Um futuro para viver para sempre em liberdade.
dlg_dialoghi_es.json data[121][13][0],"Confía en mí, Bandar, le gustará.","Acredite em mim, Bandar, ele vai gostar."
dlg_dialoghi_es.json data[121][41][0],Te acompaño...,Eu irei com você...
dlg_dialoghi_es.json data[121][118][0],¿Has visto alguna?,Você já viu algum?
dlg_dialoghi_es.json data[121][140][0],"Tiene algo que ver con el [font=Bold]tiempo[/font].  Es como si hubiese empezado a [font=Bold]fluir de nuevo[/font], mientras que antes estaba... [font=Bold]parado[/font].","Tem algo a ver com o tempo. É como se tivesse voltado a fluir, enquanto antes estava... parado."
dlg_dialoghi_es.json data[121][150][0],"Papá, estoy en los controles. ¿Qué hago?","Pai, estou no posto de controle. O que devo fazer?"
dlg_dialoghi_es.json data[121][158][0],Deberías irte.,Você deveria ir embora.
dlg_dialoghi_es.json data[121][175][0],"Maestro... [font=Bold]basta[/font], por favor.","Professora... [font=Bold]pare[/font], por favor."
dlg_dialoghi_es.json data[121][185][0],Digamos que te creo y vamos a mi casa.,Digamos que eu acredite em você e iremos para minha casa.
dlg_dialoghi_es.json data[121][190][0],"Cuando lo hayas hecho, yo nos llevaré dentro.","Quando você fizer isso, eu te levarei para dentro."
dlg_dialoghi_es.json data[121][195][0],"Lila, tu padre está muy enfermo y cansado. No sabe lo que dice.","Lila, seu pai está muito doente e cansado. Ele não sabe o que está dizendo."
dlg_dialoghi_es.json data[122][1][0],Es increíble.,É incrível.
dlg_dialoghi_es.json data[122][8][0],"El espacio entre el niño y la creación asieron, Y así lo estiraron, desgarraron y retorcieron.","Eles agarraram o espaço entre a criança e a criação, e então o esticaram, rasgaram e torceram."
dlg_dialoghi_es.json data[122][10][0],En la playa hueso y carne habrán de quedar Para que puedas sumergirte en el mar.,"Na praia, ossos e carne permanecerão para que você possa mergulhar no mar."
dlg_dialoghi_es.json data[122][12][0],"Como ese ser solitario, sin ninguna coacción Los hombres afrontan a cada momento la última elección.","Assim como esse ser solitário, sem qualquer coerção, os homens se deparam com a escolha definitiva a cada instante."
dlg_dialoghi_es.json data[122][13][0],"Yo no creer, pero poder probar.","Não acredito, mas posso tentar."
dlg_dialoghi_es.json data[122][41][0],"No..., gracias. Preferiría estar un rato [font=Bold]sola[/font], si no te importa.","Não... obrigada. Prefiro ficar sozinha por um tempo, se não se importar."
dlg_dialoghi_es.json data[122][118][0],Eso creo.,Eu penso que sim.
dlg_dialoghi_es.json data[122][140][0],Cuando miré esa... [font=Bold]estatuilla[/font].,Quando olhei para aquela... estatueta.
dlg_dialoghi_es.json data[122][150][0],¡Genial! A ver...,Ótimo! Vamos ver...
dlg_dialoghi_es.json data[122][158][0],¿Qué?,Que?
dlg_dialoghi_es.json data[122][175][0],"Tú solo tienes [font=Bold]preguntas[/font] y más preguntas, pero luego no tienes ninguna [font=Bold]respuesta[/font].","Você só tem [font=Bold]perguntas[/font] e mais perguntas, mas não tem nenhuma [font=Bold]resposta[/font]."
dlg_dialoghi_es.json data[122][185][0],"Luego, ¿qué?",E depois?
dlg_dialoghi_es.json data[122][190][0],Volveremos a ese día y cerraremos este maldito ciclo.,Voltaremos àquele dia e encerraremos este maldito ciclo.
dlg_dialoghi_es.json data[122][195][0],"Ha viajado muchísimo para encontrarte, para salvarte...","Ele percorreu uma grande distância para te encontrar, para te salvar..."
dlg_dialoghi_es.json data[123][0][0],¡El [font=Bold]material[/font] determina las cualidades fundamentales de cada universo!,A matéria determina as qualidades fundamentais de cada universo!
dlg_dialoghi_es.json data[123][1][0],¡El [font=Bold]material[/font] determina las cualidades fundamentales de cada universo!,A matéria determina as qualidades fundamentais de cada universo!
dlg_dialoghi_es.json data[123][2][0],¡El [font=Bold]material[/font] determina las cualidades fundamentales de cada universo!,A matéria determina as qualidades fundamentais de cada universo!
dlg_dialoghi_es.json data[123][8][0],"Dispusieron sus lazos como una armadura, Y soltaron la cortina sin un instante de duda.",Eles organizaram seus laços como armaduras e abriram a cortina sem hesitar um instante.
dlg_dialoghi_es.json data[123][10][0],"El muchacho atento estuvo para escucharlo Y, luego, asintió sin dudarlo.","O menino atento o ouviu e, em seguida, assentiu com a cabeça sem hesitar."
dlg_dialoghi_es.json data[123][12][0],"Si ser polvo de estrellas, atrapados en un mundo atroz O ver el rostro de Dios y escuchar su voz.","Seja para ser poeira estelar, preso em um mundo terrível, ou para ver a face de Deus e ouvir sua voz."
dlg_dialoghi_es.json data[123][13][0],Pero ¿qué...?,Mas o quê...?
dlg_dialoghi_es.json data[123][41][0],Vale. ¿Volveremos a vernos?,Certo. Nos veremos novamente?
dlg_dialoghi_es.json data[123][118][0],Mis padres eran [font=Bold]chatarreros orbitales[/font].,Meus pais eram comerciantes de sucata orbital.
dlg_dialoghi_es.json data[123][140][0],M-me hizo sentir estática otra vez. Como si todo fuese [font=Bold]inmóvil[/font].,M me fez sentir estática novamente. Como se tudo estivesse imóvel.
dlg_dialoghi_es.json data[123][150][0],"Primero de todo, vamos a ver si la [font=Bold]batería[/font] funciona. Para arrancar la nave, debería haber un [font=Bold]interruptor[/font] a la [font=Bold]izquierda de la pantalla[/font].","Primeiramente, vamos verificar se a bateria está funcionando. Para ligar a nave, deve haver um interruptor no lado esquerdo da tela."
dlg_dialoghi_es.json data[123][158][0],¡Vete de mi casa ahora mismo![/font],Saia da minha casa agora mesmo!
dlg_dialoghi_es.json data[123][175][0],¿Quién eres? ¿De dónde vienes? ¿Por qué quiere [font=Bold]atraparte[/font] la [font=Bold]iglesia[/font]?,Quem é você? De onde você vem? Por que a igreja quer te aprisionar?
dlg_dialoghi_es.json data[123][185][0],Te lo acabo de decir; ¡no podrás entenderlo del todo hasta que lleguemos allí!,Eu acabei de te dizer; você não vai entender completamente até chegarmos lá!
dlg_dialoghi_es.json data[123][190][0],V-vale.,OK.
dlg_dialoghi_es.json data[123][195][0],Pero ¡ahora eres tú quien tiene que salvarlo a él!,Mas agora cabe a você salvá-lo!
dlg_dialoghi_es.json data[124][0][0],"Por ejemplo, ¡si se usa [font=Bold]podla[/font], el resultado será un universo [font=Bold]muy energético[/font]! ¡Un universo lleno de [font=Bold]agua y vida![/font]","Por exemplo, se você usar [font=Bold]podla[/font], o resultado será um universo [font=Bold]muito energético[/font]! Um universo cheio de [font=Bold]água e vida![/font]"
dlg_dialoghi_es.json data[124][1][0],"Por ejemplo, al usar [font=Bold]coyala[/font], el resultado sería un universo en completa oscuridad. La [font=Bold]materia oscura[/font] domina a la materia corriente, aumentando dramáticamente su densidad.","Por exemplo, usar Coyala resultaria em um universo em completa escuridão. A matéria escura domina a matéria comum, aumentando drasticamente sua densidade."
dlg_dialoghi_es.json data[124][2][0],"Si se usase [font=Bold]linfa de chaal[/font], el resultado sería un universo similar al nuestro.","Se a linfa calosa fosse usada, o resultado seria um universo semelhante ao nosso."
dlg_dialoghi_es.json data[124][8][0],"En el vacío tras el espacio, ningún sonido volvió a resonar, Y el niño pudo dormir sin volver a despertar.","No vazio além do espaço, nenhum som ressoou novamente, e a criança conseguiu dormir sem nunca mais acordar."
dlg_dialoghi_es.json data[124][10][0],"Así, aceptó la transacción Que el monstruo acogió con delectación.","Assim, ele aceitou a transação, que o monstro recebeu com alegria."
dlg_dialoghi_es.json data[124][12][0],Fin.,Fim.
dlg_dialoghi_es.json data[124][13][0],¿Qué es lo que me va a gustar?,Do que eu vou gostar?
dlg_dialoghi_es.json data[124][41][0],Claro. Nos vemos mañana por la noche.  ¡Tengo que irme!,Claro. Te vejo amanhã à noite. Preciso ir!
dlg_dialoghi_es.json data[124][118][0],Recogían [font=Bold]basura espacial[/font] y materiales preciosos en la órbita de Júpiter para [font=Bold]venderlos[/font] en el mercado.,Eles coletavam lixo espacial e materiais preciosos na órbita de Júpiter para vendê-los no mercado.
dlg_dialoghi_es.json data[124][140][0],Me sentía como si todo estuviese [font=Bold]muy lejos[/font].  Como si [font=Bold]tú[/font] estuvieses lejos.,Senti como se tudo estivesse muito distante. Como se você estivesse muito longe.
dlg_dialoghi_es.json data[124][150][0],Se ha encendido.,Foi ligado.
dlg_dialoghi_es.json data[124][158][0],"Espera, Lila, puedo explicártelo...","Espere, Lila, eu posso te explicar..."
dlg_dialoghi_es.json data[124][175][0],TE...,CHÁ...
dlg_dialoghi_es.json data[124][185][0],Igual te seguiría el juego con tus delirios si no fuese porque estamos completamente atrapados aquí.,Eu provavelmente concordaria com seus delírios se não estivéssemos completamente presos aqui.
dlg_dialoghi_es.json data[124][190][0],Vamos allá. ¿Qué tengo que hacer exactamente?,Vamos começar. O que exatamente eu preciso fazer?
dlg_dialoghi_es.json data[124][195][0],¡Tengo que salvarlo!,Eu tenho que salvá-lo!
dlg_dialoghi_es.json data[125][0][0],"Comparado con él, nuestro universo es un [font=Bold]cementerio[/font]. En este, poderosas y majestuosas [font=Bold]formas de vida[/font] surgen en cada planeta, atrapadas en una interminable guerra por la supervivencia del más apto.","Em comparação, o nosso universo é um cemitério. Nele, formas de vida poderosas e majestosas emergem em todos os planetas, presas numa guerra sem fim pela sobrevivência do mais forte."
dlg_dialoghi_es.json data[125][1][0],"Es un universo [font=Bold]sin vida[/font], ocupado únicamente por descomunales [font=Bold]estrellas rojas[/font] y [font=Bold]agujeros negros[/font] hambrientos.","É um universo [font=Bold]sem vida[/font], ocupado apenas por colossais [font=Bold]estrelas vermelhas[/font] e famintos [font=Bold]buracos negros[/font]."
dlg_dialoghi_es.json data[125][2][0],"Un universo que se podría considerar... [font=Bold]modesto[/font]. Es raro que haya vida, pero en los planetas en los que surge de manera espontánea, echa raíces como [font=Bold]el musgo en una pared de piedra[/font].","Um universo que poderia ser considerado... modesto. A vida é rara, mas nos planetas onde surge espontaneamente, cria raízes como musgo em uma parede de pedra."
dlg_dialoghi_es.json data[125][8][0],"Mientras la bestia con tentáculos, el velo que es kraken Vigilaba el umbral para que no lo molestasen.","Enquanto a besta tentacular, o véu que é o kraken, vigiava a soleira para não ser perturbada."
dlg_dialoghi_es.json data[125][12][0],¿Te ha gustado la historia?,Você gostou da história?
dlg_dialoghi_es.json data[125][13][0],"¡Lila! Ejem... nada, solo estaba...","Lila! Hum... nada, eu só estava..."
dlg_dialoghi_es.json data[125][41][0],¡Espera! ¿Dónde quedamos?,Espere! Onde nos conhecemos?
dlg_dialoghi_es.json data[125][118][0],Parece peligroso.,Parece perigoso.
dlg_dialoghi_es.json data[125][140][0],Era [font=Bold]aterrador[/font].,Foi [font=Bold]assustador[/font].
dlg_dialoghi_es.json data[125][150][0],¡Increíble!,Incrível!
dlg_dialoghi_es.json data[125][158][0],[font=Bold]¡Vete![/font],[font=Bold]Vá embora![/font]
dlg_dialoghi_es.json data[125][175][0],¿Tú?,Você?
dlg_dialoghi_es.json data[125][185][0],Todo se derrumbó con la explosión. Los escombros han bloqueado todas las salidas.,Tudo desabou com a explosão. Os destroços bloquearam todas as saídas.
dlg_dialoghi_es.json data[125][190][0],Bien.,Bom.
dlg_dialoghi_es.json data[125][195][0],"Sí, déjate ir, Lila. Vuelve a casa con tu padre...","Sim, solte-a, Lila. Volte para casa, para o seu pai..."
dlg_dialoghi_es.json data[126][1][0],Lila... Si lo que dices es cierto...,Lila... Se o que você diz for verdade...
dlg_dialoghi_es.json data[126][12][0],¡Buaaa!... ¡Sí!,Uau!... Sim!
dlg_dialoghi_es.json data[126][13][0],Hinon y yo querer hacer [font=Bold]regalo[/font] a tú.,Hinon e eu queremos te dar um presente.
dlg_dialoghi_es.json data[126][41][0],Nos vemos en... ¡[font=Sus]Yo reservo[/font]...!,Te vejo em... Estou reservando...!
dlg_dialoghi_es.json data[126][118][0],"A veces, sí lo era.","Às vezes, sim."
dlg_dialoghi_es.json data[126][140][0],"Pero me hizo darme cuenta de cómo era mi vida hace tan solo unos días, [font=Bold]antes de[/font]...","Mas isso me fez perceber como era minha vida há apenas alguns dias, antes..."
dlg_dialoghi_es.json data[126][150][0],Me preocupaba que estuviese demasiado [font=Bold]oxidada[/font] como para funcionar correctamente.,Eu estava preocupado que estivesse enferrujado demais para funcionar corretamente.
dlg_dialoghi_es.json data[126][174][0],"N-no sé qué decirte, Lila.","Eu... eu não sei o que te dizer, Lila."
dlg_dialoghi_es.json data[126][175][0],"Lila, es complicado. No puedo decirte mucho... todavía.","Lila, é complicado. Não posso te contar muita coisa... ainda."
dlg_dialoghi_es.json data[126][185][0],"Llevo horas pidiendo ayuda, pero no ha venido nadie.","Já faz horas que peço ajuda, mas ninguém apareceu."
dlg_dialoghi_es.json data[126][190][0],"Para empezar, vamos a sentarnos.","Para começar, vamos sentar."
dlg_dialoghi_es.json data[126][195][0],"¡Lila, no le escuches!","Lila, não dê ouvidos a ele!"
dlg_dialoghi_es.json data[127][1][0],¡Creas nuevas realidades! Con vida... ¡Puede que incluso con personas!,Você cria novas realidades! Com a vida... Talvez até com as pessoas!
dlg_dialoghi_es.json data[127][12][0],¿Tienes sueño?,Você está com sono?
dlg_dialoghi_es.json data[127][13][0],¿Regalo? ¿De qué estás hablando?,Um presente? Do que você está falando?
dlg_dialoghi_es.json data[127][41][0],[font=Bold]¡¿Qué?![/font],[font=Bold]O quê?![/font]
dlg_dialoghi_es.json data[127][139][0],Antes de que yo llegara.,Antes da minha chegada.
dlg_dialoghi_es.json data[127][140][0],"Antes de que empezases a abrirte, Lila.","Antes de você começar a se abrir, Lila."
dlg_dialoghi_es.json data[127][150][0],"Ahora, vamos a ver... Con suerte, los sensores habrán aguantado.",Vamos ver... Tomara que os sensores tenham aguentado.
dlg_dialoghi_es.json data[127][174][0],He viajado tanto que no sabría decirte quién soy ni de dónde vengo.,Já viajei tanto que não saberia dizer quem sou ou de onde venho.
dlg_dialoghi_es.json data[127][175][0],"Al ser maestro, he dejado atrás mi pasado para siempre.","Ao me tornar professora, deixei meu passado para trás para sempre."
dlg_dialoghi_es.json data[127][185][0],Hum...,Hum...
dlg_dialoghi_es.json data[127][194][0],"Lo siento, papá...","Me desculpe, pai..."
dlg_dialoghi_es.json data[127][195][0],No. No te creo.,Não. Não acredito em você.
dlg_dialoghi_es.json data[128][1][0],"Yo no creo nada. Los universos ya están ahí, de algún modo. Yo solo los hago visibles.","Eu não crio nada. Os universos já existem, de alguma forma. Eu apenas os torno visíveis."
dlg_dialoghi_es.json data[128][12][0],Un poco.,Um pouco.
dlg_dialoghi_es.json data[128][13][0],"Lila, nos dejó impresionados lo que sucedió con [font=Bold]tu padre[/font] y todo eso de la [font=Bold]prisión temporal[/font].","Lila, ficamos chocados com o que aconteceu com seu pai e com toda aquela história da prisão temporária."
dlg_dialoghi_es.json data[128][117][0],¡Acabo de ver otra!,Acabei de ver mais um!
dlg_dialoghi_es.json data[128][118][0],"Lila, ¿estás bien?","Lila, você está bem?"
dlg_dialoghi_es.json data[128][140][0],Estás cambiando; tu visión del mundo ha cambiado.,Você está mudando; sua visão de mundo mudou.
dlg_dialoghi_es.json data[128][150][0],Realiza una prueba de radar.  Es el [font=Bold]botón[/font] en el [font=Bold]centro[/font] del [font=Bold]panel de mandos[/font].,Realize um teste de radar. É o botão no centro do painel de controle.
dlg_dialoghi_es.json data[128][158][0],[font=Bold]¡Aaaaargh...![/font],[font=Bold]Aaaaargh...![/font]
dlg_dialoghi_es.json data[128][174][0],No sé qué quiere la iglesia de mí.,Não sei o que a igreja quer de mim.
dlg_dialoghi_es.json data[128][175][0],Claro...,Claro...
dlg_dialoghi_es.json data[128][194][0],[font=Bold]¡Lila! ¡No![/font],[font=Bold]Lilás! Não![/font]
dlg_dialoghi_es.json data[128][195][0],¿Qué?,Que?
dlg_dialoghi_es.json data[129][1][0],"Y tampoco son exactamente como los ves aquí, claro. Esto es solo una [font=Bold]representación relativista[/font].","E, claro, elas não são exatamente como você as vê aqui. Esta é apenas uma representação relativística."
dlg_dialoghi_es.json data[129][12][0],"Pues, entonces, a acostarse.","Bom, então, hora de dormir."
dlg_dialoghi_es.json data[129][13][0],"Impresionados no, confundidos sí.",Impressionado? Não. Confuso? Sim.
dlg_dialoghi_es.json data[129][117][0],Sí... Hay muchas.,Sim... Existem muitos.
dlg_dialoghi_es.json data[129][118][0],Hum... sí,Hum... sim
dlg_dialoghi_es.json data[129][140][0],"Tal vez, pero si eso está pasando es porque [font=Bold]tú estás aquí[/font].","Talvez, mas se isso está acontecendo é porque você está aqui."
dlg_dialoghi_es.json data[129][150][0],Veo un mapa de lo que hay delante de la nave.,Vejo um mapa do que está em frente ao navio.
dlg_dialoghi_es.json data[129][158][0],Hay que ser [font=Bold]imbécil[/font].,Você tem que ser um imbecil.
dlg_dialoghi_es.json data[129][175][0],Pero ¿podrás decirme al menos por qué has estado [font=Bold]siguiéndome[/font]?,Mas você poderia ao menos me dizer por que está me seguindo?
dlg_dialoghi_es.json data[129][194][0],"Bien, Lila. Has tomado la decisión correcta.  ¡Déjate ir! ¡Vuelve con nosotros!","Tudo bem, Lila. Você tomou a decisão certa. Deixe isso para lá! Volte para nós!"
dlg_dialoghi_es.json data[129][195][0],Solo quieres robar nuestros poderes.,Você só quer roubar nossos poderes.
dlg_dialoghi_es.json data[130][1][0],"Pero ¡si está aquí! ¡Justo delante de tus ojos! Lila, eres... ¡Eres una [font=Bold]diosa[/font]!","Mas está bem aqui! Bem diante dos seus olhos! Lila, você é... Você é uma deusa!"
dlg_dialoghi_es.json data[130][12][0],Vale...,OK...
dlg_dialoghi_es.json data[130][13][0],"Hum... sí, vale.","Hum... sim, tudo bem."
dlg_dialoghi_es.json data[130][117][0],"Hum... Lila, ¿estás bien?","Hum... Lila, você está bem?"
dlg_dialoghi_es.json data[130][118][0],Pensaba en mi [font=Bold]madre[/font].,Eu estava pensando na minha mãe.
dlg_dialoghi_es.json data[130][140][0],Tú...,Você...
dlg_dialoghi_es.json data[130][150][0],Perfecto.,Perfeito.
dlg_dialoghi_es.json data[130][158][0],¿En qué me he metido...?,Em que enrascada me meti...?
dlg_dialoghi_es.json data[130][175][0],¿Yo... siguiéndote?,Eu... te seguindo?
dlg_dialoghi_es.json data[130][194][0],"Pero, tío...","Mas, cara..."
dlg_dialoghi_es.json data[130][195][0],"N-no, Lila. Lo juro por los dioses. No lo has entendido...","N-não, Lila. Juro pelos deuses. Você não entendeu..."
dlg_dialoghi_es.json data[131][1][0],[font=Bold]¡NO LO ENTIENDES![/font],[font=Bold]VOCÊ NÃO ENTENDE![/font]
dlg_dialoghi_es.json data[131][12][0],Pero... ¿me protegerás mientras duermo?,Mas... você vai me proteger enquanto eu durmo?
dlg_dialoghi_es.json data[131][13][0],"Chicos, por favor...","Pessoal, por favor..."
dlg_dialoghi_es.json data[131][118][0],[font=Bold]Ella[/font] me enseñó este [font=Bold]sitio[/font].  Solía traerme aquí a menudo.,Ela me mostrou este lugar. Ela costumava me trazer aqui com frequência.
dlg_dialoghi_es.json data[131][140][0],Tú eres el [font=Bold]motivo[/font].,Você é a razão.
dlg_dialoghi_es.json data[131][150][0],"Ahora, hay que [font=Bold]cerrar la escotilla[/font].  No queremos [font=Bold]freírnos[/font] al salir de la atmósfera.","Agora, precisamos fechar a escotilha. Não queremos ser fritos ao sairmos da atmosfera."
dlg_dialoghi_es.json data[131][175][0],Otra vez [font=Bold]fingiendo[/font] que [font=Bold]no sabes nada[/font].,"Mais uma vez, fingindo que não sabe de nada."
dlg_dialoghi_es.json data[131][194][0],"¡Sobrino, te acabo de decir que guardes [font=Bold]silencio[/font]!","Sobrinho, eu acabei de te dizer para ficar quieto!"
dlg_dialoghi_es.json data[131][195][0],¿No te das cuenta de que solo harías que esta maldición recayese sobre ti?,Você não percebe que só atrairia essa maldição para si mesmo?
dlg_dialoghi_es.json data[132][1][0],¡Lo entiendo perfectamente! Creo que te estás subestiman...,Eu entendo perfeitamente! Acho que você está se subestimando...
dlg_dialoghi_es.json data[132][12][0],Por supuesto.,Claro.
dlg_dialoghi_es.json data[132][13][0],"Sé que queréis ser amables, pero os rogaría que os dierais prisa.","Sei que você quer ser gentil, mas peço que se apresse."
dlg_dialoghi_es.json data[132][117][0],¿Puedo preguntarte qué le pasó?,Posso perguntar o que aconteceu com ele?
dlg_dialoghi_es.json data[132][118][0],¿Os llevabais bien?,Vocês se davam bem?
dlg_dialoghi_es.json data[132][140][0],"No tengo ni idea de por qué, pero hasta que tú llegaste, era como si el mundo fuese irreal.","Não sei porquê, mas até você aparecer, era como se o mundo fosse irreal."
dlg_dialoghi_es.json data[132][150][0],Debería ser el [font=Bold]interruptor[/font] en la parte [font=Bold]derecha[/font] de la [font=Bold]pantalla[/font].,Deve ser o interruptor do lado direito da tela.
dlg_dialoghi_es.json data[132][175][0],"Sé que preguntas por mí, que quieres saber quién soy y a qué me dedico.","Sei que você está perguntando sobre mim, que quer saber quem eu sou e o que eu faço."
dlg_dialoghi_es.json data[132][194][0],Tío... Esto no puede estar bien. Este [font=Bold]poder[/font]... es algo que solo [font=Bold]los dioses[/font] deberían poder usar.,Cara... Isso não pode estar certo. Esse poder... é algo que só os deuses deveriam ser capazes de usar.
